"SOURCE","Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","GEOLOGICAL AGE","ERUPTION YEAR","TYPE OF MATERIAL","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CAO(WT%)","MGO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","LOI(WT%)","sum_fe","Sum Oxides","CITATION_ID","References"
"latit","1991","[12293] DENG WANMING (1991)","samp. KP12-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / XINJIANG PROVINCE / ASHIKULE VOLCANOES","NORTHERN SUBZONE OF WESTERN KUNLUN MOUNTAINS",35.8,81.5,35.8,81.5,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.08,2.05,14.14,4.33,2.57,4.29,2.88,1.11,1.18,7.34,98.79,"12293","[12293] DENG WANMING:   CENOZOIC VOLCANISM AND INTRAPLATE SUBDUCTION AT THE NORTHERN MARGIN OF THE TIBETAN PLATEAU |  CHIN. J. GEOCHEM. 10    [1991]  140-152  | doi: 10.1007/BF02837714"
"latit","1991","[12293] DENG WANMING (1991)","samp. KP12-5",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / XINJIANG PROVINCE / ASHIKULE VOLCANOES","NORTHERN SUBZONE OF WESTERN KUNLUN MOUNTAINS",35.8,81.5,35.8,81.5,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.56,1.95,14.24,4.37,2.23,4.33,3.49,1.05,0.63,7.32,98.54,"12293","[12293] DENG WANMING:   CENOZOIC VOLCANISM AND INTRAPLATE SUBDUCTION AT THE NORTHERN MARGIN OF THE TIBETAN PLATEAU |  CHIN. J. GEOCHEM. 10    [1991]  140-152  | doi: 10.1007/BF02837714"
"latit","1991","[12293] DENG WANMING (1991)","samp. KP35-3",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / XINJIANG PROVINCE / ASHIKULE VOLCANOES","NORTHERN SUBZONE OF WESTERN KUNLUN MOUNTAINS",35.8,81.5,35.8,81.5,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.91,1.46,15.15,4.43,1.94,4.4,3.7,0.92,1.09,5.507296,96.417296,"12293","[12293] DENG WANMING:   CENOZOIC VOLCANISM AND INTRAPLATE SUBDUCTION AT THE NORTHERN MARGIN OF THE TIBETAN PLATEAU |  CHIN. J. GEOCHEM. 10    [1991]  140-152  | doi: 10.1007/BF02837714"
"latit","1991","[12293] DENG WANMING (1991)","samp. KP35-10",283683,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / XINJIANG PROVINCE / ASHIKULE VOLCANOES","NORTHERN SUBZONE OF WESTERN KUNLUN MOUNTAINS",35.8,81.5,35.8,81.5,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",54.88,1.88,15.55,4.9,2.52,3.88,3.23,0.86,2.65,5.598618,93.298618,"12293","[12293] DENG WANMING:   CENOZOIC VOLCANISM AND INTRAPLATE SUBDUCTION AT THE NORTHERN MARGIN OF THE TIBETAN PLATEAU |  CHIN. J. GEOCHEM. 10    [1991]  140-152  | doi: 10.1007/BF02837714"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX1-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.02,1.6,15.32,4.77,2.48,4.24,3.83,0.83,0.22,6.424572,98.514572,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX1-5",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.44,1.45,15.32,4.61,2.21,4.45,3.78,0.71,0.17,5.785714,98.755714,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX1-9",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.53,1.54,15.19,4.39,2.42,5.02,3.32,0.54,0.09,6.073408,99.023408,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX1-14",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",62.25,1.29,15.26,3.89,1.79,4.65,3.9,0.63,0.19,5.35381,99.01381,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX1-15",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.75,1.47,15.57,6.4,2.09,4.6,3.69,0.71,0.1,6.611104,98.891104,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX2-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",69.52,0.07,14.69,3.5,0.23,3.98,4.16,0.25,2.69,0.831904,97.231904,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX2-2",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.81,1.97,17.55,3.61,1.68,5.04,5.17,1.22,1.45,6.65852,98.70852,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX3-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.86,1.91,15.57,4.05,0.64,4.2,3.84,0.95,0.19,6.514552,98.534552,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX3-3A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",62.29,1.56,15.48,4.12,1.65,4.12,3.49,0.5,0.21,6.211624,99.421624,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX3.3B",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.16,1.67,14.94,4.12,1.59,4.1,3.75,0.85,0.33,6.595534,98.775534,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX4-3",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.54,1.6,14.49,3.6,1.84,4.74,3.62,0.5,1.22,6.216594,98.146594,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX4-6A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.11,1.66,15.4,4.07,1.4,4.26,3.58,0.48,0.5,7.06944,99.02944,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX4-6B",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.45,1.62,14.86,4.11,1.5,4.07,3.68,0.82,0.19,6.640524,98.750524,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX5-3",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.78,1.53,15.38,4.87,2.4,4.5,3.78,0.55,1.17,5.972006,97.762006,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX5-4",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",57.37,1.59,15.1,5.86,2.18,4.05,4.07,0.94,0.19,7.009442,98.169442,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX5-7A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.41,1.75,15.66,4.55,3.09,4.23,3.29,0.55,NA,5.91,99.44,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX5-7B",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.93,1.39,14.92,4.8,2.96,4.31,3.82,0.8,0.96,5.776716,98.706716,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX6-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.4,1.44,15.32,4.88,2.05,4.1,4.07,0.88,0.19,6.190624,98.330624,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX6-2A",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",59.62,1.33,15.3,4.09,1.93,4.33,3.91,0.46,2.05,6.030462,97.000462,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX6-2B",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.13,1.39,15.36,4.88,1.91,4.14,3.93,0.74,1.13,5.749722,98.229722,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX7-1",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",64.89,0.91,15.14,2.92,1.2,5.02,4.03,0.33,0.77,4.202406,98.642406,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX7-6",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",63.57,0.98,15.69,3.84,1.35,4.63,4.08,0.45,0.19,4.31904,98.90904,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"latit","1998","[12365] DENG WANMING (1998)","samp. HX7-7",NA,"CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / QINGHAI PROVINCE","HOH XIL MOUNTAINS",34,90,36,92,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",67.61,0.47,14.63,1.95,0.98,4.75,3.8,0.26,2.98,2.17473,96.62473,"12365","[12365] DENG WANMING, ZHENG XILAN, MATSUMOTO Y.:   PETROLOGICAL CHARACTERISTICS AND AGES OF CENOZOIC VOLCANIC ROCKS FROM THE HOH XIL MTS., QINGHAI PROVINCE |  ACTA PETROL. MINERAL. (YANSHI-KUANGWUXUE-ZAZHI) 15    [1998]  289-298"
"tristanit","1987","[1238] FITTON J. G. (1987)","samp. P12",10622,"CAMEROON LINE / PRINCIPE","OS DOIS IRMAOS, SOUTHEAST SIDE OF PRINCIPE",1.62,7.45,1.62,7.45,"SUBAERIAL","VOLCANIC ROCK","TRISTANITE",NA,NA,"WHOLE ROCK",53.98,1.08,19.54,5.11,1.42,4.41,5.39,0.24,4.08,4.31904,95.48904,"1238","[1238] FITTON J. G.:   THE CAMEROON LINE, WEST AFRICA: A COMPARISON BETWEEN OCEANIC AND CONTINENTAL ALKALINE VOLCANISM |  SPEC. PUBL. GEOL. SOC. LONDON 30    [1987]  273-291  | doi: 10.1144/GSL.SP.1987.030.01.13"
"latit","1987","[12466] POLI S. (1987)","samp. 157",227072,"APENNINIC-MAGHREBIDES CHAIN / APENNINE / CAMPANIAN VOLCANIC PROVINCE / ISCHIA / VATELIERO FORMATION","VATELIERO",40.7,13.9,40.7,13.9,"SUBAERIAL","VOLCANIC ROCK","LATITE","PLEISTOCENE",NA,"WHOLE ROCK",53.89,1.08,17.7,6.98,3.3,4.9,3.73,0.33,NA,6.326534,98.236534,"12466","[12466] POLI S., CHIESA S., GILLOT P.-Y., GREGNANIN A., GUICHARD F.:   CHEMISTRY VERSUS TIME IN THE VOLCANIC COMPLEX OF ISCHIA (GULF OF NAPLES, ITALY): EVIDENCE OF SUCCESSIVE MAGMATIC CYCLES |  CONTRIB. MINERAL. PETROL. 95    [1987]  322-335  | doi: 10.1007/BF00371846"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. ZG2",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.52,1.04,15.09,5.15,2.69,3.81,3.64,0.5,NA,4.822706,97.262706,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. ZG6",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",61.43,0.85,14.78,5.35,2.45,3.48,4.03,0.35,NA,4.252686,96.972686,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. ZG7",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",60.58,0.98,14.9,5.12,2.92,3.66,3.67,0.44,NA,4.601684,96.871684,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. ZG8",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",58.48,1.01,14.43,5.02,2.65,3.73,5.22,0.51,NA,5.503668,96.553668,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. GSE26",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",62.22,0.66,14.68,5.29,2.85,3.44,3.52,0.29,0.8,5.260262,98.210262,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
"latit","2005","[12478] CHI XIAO-GUO (2005)","samp. BSE22",NA,"CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","QIANGTANG BASIN",33,87,34,88,"SUBAERIAL","VOLCANIC ROCK","LATITE","CENOZOIC",NA,"WHOLE ROCK",55.16,0.92,11.94,7.79,4.81,6.5,2.45,1.24,1.79,6.250824,97.060824,"12478","[12478] CHI XIAO-GUO, LI CAI, JIN WEI:   CENOZOIC VOLCANISM AND LITHOSPHERIC TECTONIC EVOLUTION IN QIANGTANG AREA, NORTHERN QINGHAI-TIBET PLATEAU |  SCI. CHINA SER. D EARTH SCI. 48    [2005]  1011-1024  | doi: 10.1360/03yd0324"
